,kommenden Jahr fūr Fortbildungen einen Urlaubstag nehmen. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bezahlt werden die Fortbildungen aber weiterhin von der Firma.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Alle Mitarbeiterinnen und Mitarbeiter in ihrer Firma sollen motiviert werden, aus Gründen des Umweltschutzes ab sofort das Auto stehenzulassen. Dafür erhalten sie ein kostenfreies Jahres-Abo für Bus und Bahn.",test 180201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 180201,,,,,,,test 180201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Webseite ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Webseite ,,,,,,,Webseite ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen,,,,,,,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,,,,,Auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,55 / 80 Euro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55 Euro,,,,,,,55 / 80 Euro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Alle Mitarbeiterinnen und Mitarbeiter in lhrer Firma sollen ab dem kommenden Jahr fūr Fortbildungen einen Urlaubstag nehmen. Bezahlt werden die Fortbildungen aber weiterhin von der Firma.,Angebot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schmied,,,,,,,Angebot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Schmied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angebot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/2025,,,,,,,,,,,,,,,,,,,
,"Alle Mitarbeitenden Ihrer Firma müssen Papier sparen. Bis dahin wird eine Begrenzung des Drucker- und Papierverbrauchs festgelegt um Umwelt zu schützen. /  Das Unternehmen hat beschlossen, in Zukunft aus Gründen des Umweltschutzes den Papierverbracht im Unternehmen zu minimieren und die Anzahl der Kopien pro Mitarbeiter zu limitieren.",test 180221,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 180221,test 180221,,,,,,,,,,,,,,test 180221,,,,,,,,,,,,,,,,,,,,,,,,,,test 180221,,,,test 180321,,,,,,,,,,,,,,,
,,Webseite ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Webseite  ,Webseite  ,,,,,,,,,,,,,,Webseite ,,,,,,,,,,,,,,,,,,,,,,,,,,Webseite  ,,,,Webseite ,,,,,,,,,,,,,,,
,,300€ Leyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,300€ Leyer,300€ Leyer,,,,,,,,,,,,,,Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,300€ Leyer,,,,,,,,,,,,,,,,,,,
,,T-notizen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen ,T-notizen ,,,,,,,,,,,,,,T-notizen ,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen ,,,,,,,,,,,,,,,,,,,
,,Autovermietung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autovermietung ,Autovermietung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autovermietung ,,,,,,,,,,,,,,,,,,,
," Alle Mitarbeitenden Ihrer Firma können sich auf Wunsch an einer Sammelaktion für Kinderkleidung beteiligen, der gesamte Erlös kommt einer Spende zugute.",55€/Tag ,,,,,,,,,,,,,,,,,,,,,,,,,,,,55€/Tag ,55€/Tag ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55€/Tag ,,,,,,,,,,,,,,,,,,,
,,Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schmitz,Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schmitz (dz?),,,,,,,,,,,,,,,,,,,
,,Angebot,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angebot,Angebot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angebot,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vormittag: 9⁰⁰ Hamburg , NRW,  Bayern, Sachsen, Baden-Württemberg, Düsseldorf, Stuttgart, Berlin, Hessen, Niedersachsen, Thüringen, ",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"53 Alle Mitarbeiterinnen und Mitarbeiter in Ihrer Firma müssen Essen für einen Betriebsausflug mitbringen, die Firma möchte Geld sparen.",test 190101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Reinigung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Maßner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,54 Alle Mitarbeiterinnen und Mitarbeiter in Ihrer Firma sollen von ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ihrer Firma Jahres-Jobtickets für das Freizeitbad der Stadt geschickt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"bekommen, um die Arbeit Alltagsstress abzubauen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Betriebausflug. Alle sollen das Essen mitbringen. Firma spare Geld. ,test 190201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 190201,,,,,,
,,Putzdienst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Putzdienst,,,,,,
,,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen,,,,,,
,,Lorenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lorenz,,,,,,
,,Buchung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buchung ,,,,,,
,Unternehmen schenkt allen Mitarbeitern eine jährige Karte für Freizeitbad.,Tischreservierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tischreservierung,,,,,,
,,Parkplätze?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkplätze?,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 190321,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reinigung ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Geschäftsreisen Verkehrsmittel                                                                                                 Alle Mitarbeiterinnen und Mitarbeiter in Ihrer Firma sind angehalten, für Geschäftsreisen vermehrt Verkehrsmittel wie die Bahn anstelle des eigenen Autos zu nutzen.",test 190221,,,,test 190220,test 190221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 190221,,,,,,,,,,,,,,test 190221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Reinigung ,,,,Reinigung ,Reinigung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reinigung ,,,,,,,,,,,,,,Reinigung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,T-notizen,,,,T-notizen,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen,,,,,,,,,,,,,,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lorenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lorenz,,,,,,,,,,,,,,Lorenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Firma Getränke nicht mehr bereitstellt.
 Alle Mitarbeiterinnen und Mitarbeiter in Ihrer Firma sollen Kaffe und andere Getränke ab sofort vor zu Hause mitbringen, da die Firma diese nicht mehr bereitstellt.
",Buchung ,,,,,Buchung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buchung ,,,,,,,,,,,,,,Buchung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tischreservierung,,,,,Tischreservierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tischreservierung,,,,,,,,,,,,,,Tischreservierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Parkplätze?,,,,,Parkplätze?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkplätze?,,,,,,,,,,,,,,Parkplätze?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,55 Alle Mitarbeiterinnen und Mitarbeiter in Ihre Firma in der ,test 200101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Großküche sollen aus Hygiene am Arbeitsplatz die Handys nicht ,Tischlampe ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"benutzen.
",Städtler/Staedtler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"56 Alle Mitarbeitende, die einen Fahrgemeinschaft auf dem Weg zur ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Arbeit organisieren, bekommen einen Zuschuss von Benzingeld. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Die einzelnen Fahrer erhalten keine Unterstützung.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/2/2025,,,,,,,,,,,,,,,,
,57 Sie arbeiten in einer großen Küche. Aus hygienischen Gründen ,test 200201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 200201,,,,,,test 200201,,,,,,,,,,
,können Sie keine Mobiltelefone verwenden - sie müssen in einer ,Tischlampe ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tischlampe ,,,,,,Tischlampe ,,,,,,,,,,
,Spind (Zelle) geschlossen werden.,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen,,,,,,T-notizen,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandt,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hefte,,,,,,,,,,
,"58 Alle Mitarbeiter, die Fahrgemeinschaft bilden, erhalten den ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Benzinzuschlag. Diejenigen, die persönliche Autos fahren werden, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,werden Benzinzuschlag nicht bekommen. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nachmittag ,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sie arbeiten in einer großen Küche. Aus hygienischen Gründen können Sie keine Mobiltelefone verwenden - sie müssen in einer Spind (Zelle) geschlossen werden.,test 200202,,test 200201,,,,test 200201,test 200202,,,,,,,,,,,,,,,,,,,,,,test 200202,,,,,,,test 200202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tischlampe ,,Tischlampe ,,,,Tischlampe ,Tischlampe ,,,,,,,,,,,,,,,,,,,,,,Tischlampe ,,,,,,,Tischlampe ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,T-notizen,,T-notizen,,,,T-notizen,T-notizen,,,,,,,,,,,,,,,,,,,,,,T-notizen,,,,,,,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Prospekthüllen,,,,Prospekthüllen,Prospekthüllen,,,,,,,,,,,,,,,,,,,,,,Prospekthüllen,,,,,,,Prospekthüllen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Alle Mitarbeiter, die Fahrgemeinschaft bilden, erhalten den Benzinzuschlag. Diejenigen, die persönliche Autos fahren werden, werden Benzinzuschlag nicht bekommen. ",,,Beschwerde ,,,,Beschwerde ,Beschwerde ,,,,,,,,,,,,,,,,,,,,,,Beschwerde ,,,,,,,Beschwerde ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59 In der Firma soll Energie gespart und nicht mehr so viel geheizt ,test 200221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 200221,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"werden. Im Winter können die Mitarbeitenden, wenn ihnen zu kalt ist, ",Tischlampe 2 Variant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tischlampe 2 Variant,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"in der Fleecejacke, die sie kostenlos von der Firma bekommen, im ",T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Büro arbeiten,Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brand/Brandt?,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,100 St schnellheftemangel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 St Schnellheftemangel,,,,,,,,,,,,,,,,,,,,,,,,,,,
,60 Alle Mitarbeitenden Ihrer Firma sollen am Tiambildung-Event ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beschwerde ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,am Wochenende in der anderen Stadt teilnehmen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tischtennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9⁰⁰ Berlin, Hessen, Essen, NRW, Schleswig-Holstein, Bayern, Köln, Baden-Württemberg, Niedersachsen, Dresden, Nürnberg, ",,,,,,,,,,,,,,,,,,,,,,,,,,,
